listing_id,end_time,settle_time,listing_type,listing_state,horse_id,horse_name,horse_gender,hex_color,generation,bloodline,complete_rating,breeding_slots,winning_bid_amount,winning_bidder,total_bids,user_id
684d41fd-0304-4b80-b3e0-418e8d6ac758,2025-06-16T23:59:56+00:00,2025-06-16T23:59:56+00:00,STUD_AUCTION,COMPLETE,143733c9-b0ac-4630-9ccb-8461881c67cd,1660 Circle,MALE,FFF176,2,FINNEY,3.0,0,1320.0,1665 Ovechkin,5,d458f8ff-9660-4b81-9b8d-42c525189ab2
a589056a-2fe5-44db-a4b4-c05657367cdf,2025-06-16T23:53:56+00:00,2025-06-16T23:53:56+00:00,STUD_AUCTION,COMPLETE,e7836fcd-57e5-460a-a6a2-88429f458318,Zedã¤,MALE,0097A7,2,NAKAMOTO,3.5,0,13510.0,Meditations,23,29ebe99a-5271-4c60-940f-5de4d32c7a01
1448ab51-2eba-49a7-851b-7a5e86f03889,2025-06-16T23:37:25+00:00,2025-06-16T23:37:25+00:00,STUD_AUCTION,COMPLETE,2122778e-ce30-4481-8028-c006d1f094b2,Mr Ralf,MALE,BA68C8,3,SZABO,3.5,0,15110.0,About Bloody Time,7,365d1b80-7584-4e4c-b21a-b281f8a8cd6e
686f07ed-c91f-4a1b-936d-a77e5a56888f,2025-06-16T23:12:57+00:00,2025-06-16T23:12:57+00:00,STUD_AUCTION,COMPLETE,7c065b9a-8260-4f41-90b3-9036892bf886,Ouch,MALE,F9A825,3,BUTERIN,3.0,0,3600.0,Balenciaga,14,36537453-34c5-47a2-b5d9-e98a004bd853
ca75f30d-81c0-4fec-b8cb-719067c1e9d8,2025-06-16T23:11:41+00:00,2025-06-16T23:11:41+00:00,STUD_AUCTION,COMPLETE,63606d6d-9db6-449e-ad60-0b5cf6b6eddb,Hand Cannon,MALE,0288D1,1,SZABO,3.0,0,3600.0,Reference,11,29ebe99a-5271-4c60-940f-5de4d32c7a01
bd9f2df5-b7e5-4939-ada1-64c64cfa0ae5,2025-06-16T23:09:10+00:00,2025-06-16T23:09:10+00:00,STUD_AUCTION,COMPLETE,0f4852da-83fb-4a85-973e-952e02e6c24d,Supreme,MALE,EF9A9A,4,SZABO,3.0,0,4500.0,Celine,15,4ecb659d-7b36-4f62-ba99-79e37facd8dd
bdb4f182-0f64-4258-9f30-7ebc064efd1f,2025-06-16T23:08:03+00:00,2025-06-16T23:08:03+00:00,STUD_AUCTION,COMPLETE,c9cbfaa4-fbe5-462d-92dd-9f266cd580cd,Free Falling,MALE,EF5350,4,NAKAMOTO,3.5,0,12370.0,Insignificant Quarter,35,582b401b-abb1-4dce-88f6-7e8cbde5fbd0
206b49c2-f8e7-4ab9-afc3-ea72b3f8c14d,2025-06-16T22:46:06+00:00,2025-06-16T22:46:06+00:00,STUD_AUCTION,COMPLETE,c2ca718b-f885-4c01-9c9a-d4d6192a6e1c,Elusive,MALE,E91E63,2,NAKAMOTO,3.0,0,2510.0,Sienna,13,5a3aa1a4-3a4b-4ebc-9d60-1699e234b3c5
0217c51b-276e-4850-a7fc-0cf7494c25be,2025-06-16T22:43:27+00:00,2025-06-16T22:43:27+00:00,STUD_AUCTION,COMPLETE,c1a7f9a1-1360-4781-a07e-f5c1843dacaa,Russell Henley,MALE,AFB42B,2,SZABO,3.0,0,1880.0,Xenial Relic,14,3b1de73f-e4aa-4262-9aff-fa545ba5997d
e9b70c39-d11d-436a-acb2-7b00abc8e10b,2025-06-16T22:43:17+00:00,2025-06-16T22:43:17+00:00,STUD_AUCTION,COMPLETE,1233fe37-6873-438b-ac88-900dedcd467c,Sam Burns,MALE,0097A7,1,NAKAMOTO,3.0,0,3320.0,Fine Wine,7,3b1de73f-e4aa-4262-9aff-fa545ba5997d
