listing_id,end_time,settle_time,listing_type,listing_state,horse_id,horse_name,horse_gender,hex_color,generation,bloodline,complete_rating,breeding_slots,winning_bid_amount,winning_bidder,total_bids,user_id
d8afc3c2-329d-4c09-afd5-284878997bd2,2025-06-18T23:57:52+00:00,2025-06-18T23:57:52+00:00,STUD_AUCTION,COMPLETE,5f671d9a-aae8-46a9-946d-42a67cbf3c99,Riddick,MALE,E91E63,1,FINNEY,4.0,1,85010.0,Liberty Island,16,77c73bec-3021-4d68-90c1-0979acd41dcd
624f7553-f370-4521-9a05-20c699bd3940,2025-06-18T23:57:17+00:00,2025-06-18T23:57:17+00:00,STUD_AUCTION,COMPLETE,968e3124-2a6f-4fa9-8205-61530d9dc829,Oxymoron,MALE,FBC02D,1,SZABO,3.5,2,21260.0,Dependable Guava,8,e103ba6d-6018-4512-a068-0524b1302af2
6dc97cfc-5617-4fa4-824b-04ec2430ce81,2025-06-18T23:57:14+00:00,2025-06-18T23:57:14+00:00,STUD_AUCTION,COMPLETE,abf2599c-bff6-47b5-aeb1-32a4e6aeccd6,3775 Tiger Woods,MALE,E91E63,1,NAKAMOTO,4.0,2,54010.0,PhantomReborn,7,70ef4f9a-686d-4a2f-b62b-09f6f248ec08
df792fae-813d-4d52-8ede-4198b484c7b9,2025-06-18T23:56:15+00:00,2025-06-18T23:56:15+00:00,STUD_AUCTION,COMPLETE,c329654f-4de8-4a63-aa08-455aad34d7d4,Superman,MALE,81D4FA,0,SZABO,3.5,3,14000.0,Spinosaurus,9,d458f8ff-9660-4b81-9b8d-42c525189ab2
a0fe7548-5fa2-4604-8a4a-ae8fc8e075ae,2025-06-18T23:56:06+00:00,2025-06-18T23:56:06+00:00,STUD_AUCTION,COMPLETE,61a17523-8922-4629-b6b1-80793f4c9d4f,1070 Special Jack,MALE,FFFF00,2,FINNEY,3.0,0,14450.0,HOW CAN I NAME THIS,6,d458f8ff-9660-4b81-9b8d-42c525189ab2
a4bcb870-c003-4063-8d7a-31f82deb05ef,2025-06-18T23:53:47+00:00,2025-06-18T23:53:47+00:00,STUD_AUCTION,COMPLETE,c39aa87e-b513-40bc-8b5a-931dddb66670,Considerate Column,MALE,E57373,2,BUTERIN,3.0,0,5030.0,Devotion,12,4ecb659d-7b36-4f62-ba99-79e37facd8dd
a5ffb347-9319-4ccd-aba2-89f52c32fef4,2025-06-18T23:52:24+00:00,2025-06-18T23:52:24+00:00,STUD_AUCTION,COMPLETE,9e271367-1993-465b-b7cd-0cce834f4c1c,Fire Storm,MALE,D32F2F,2,FINNEY,3.5,0,54000.0,Frost Nova,5,87d925ab-fbc0-4d2c-ab8a-a89444585ac6
3a92da75-d3b7-4c1a-ab97-1718684e8034,2025-06-18T23:51:51+00:00,2025-06-18T23:51:51+00:00,STUD_AUCTION,COMPLETE,be99ebee-60bd-4557-943f-a0a0f45a1f90,Ice Jr,MALE,FDD835,2,BUTERIN,3.0,0,5440.0,Mrs Incredible,15,a8253201-7241-430f-af8e-e3621142ff4d
72b4fc6e-4ab6-48c3-8822-2a0e98a62768,2025-06-18T23:50:43+00:00,2025-06-18T23:50:43+00:00,STUD_AUCTION,COMPLETE,aada9736-543d-46e9-b146-ce84fc9ed50a,Talkative While,MALE,9C27B0,0,FINNEY,3.0,0,3640.0,Limitless,8,a8253201-7241-430f-af8e-e3621142ff4d
57e76bfb-8dee-41ae-9770-5a39c5ca9758,2025-06-18T23:46:50+00:00,2025-06-18T23:46:50+00:00,STUD_AUCTION,COMPLETE,da8141c7-08d0-4ea8-8473-b8827109d122,Nautical Mile,MALE,0097A7,1,SZABO,3.5,1,9600.0,Sukunya,11,a184ce30-fd30-494d-9e9e-d5a7f984a4fc
6b11dc22-7e87-4557-92a6-5596d1169725,2025-06-18T23:46:41+00:00,2025-06-18T23:46:41+00:00,STUD_AUCTION,COMPLETE,e0a89692-bd42-4cd0-a180-2111ee46d175,Criminal Minds,MALE,4FC3F7,3,SZABO,3.5,1,22010.0,Invincible,26,582b401b-abb1-4dce-88f6-7e8cbde5fbd0
c4c754f0-967d-40fd-8c21-d3fbe306857e,2025-06-18T23:38:41+00:00,2025-06-18T23:38:41+00:00,STUD_AUCTION,COMPLETE,4188b222-baf9-46f1-96ce-29b07fe95071,Faithful Kingdom,MALE,7B1FA2,2,NAKAMOTO,4.0,0,46730.0,Spirited Hero,14,62594325-4a6c-41e5-bcf7-071fd15aba7e
050575ba-edf4-4396-bfae-3f6055298642,2025-06-18T23:36:06+00:00,2025-06-18T23:36:06+00:00,STUD_AUCTION,COMPLETE,46f26502-04b2-4764-9df4-b14bba9c30ba,Go Banana,MALE,673AB7,2,FINNEY,3.5,0,11360.0,Puff Puff Pass,6,1569314e-acfa-46dc-b2b2-88c9aef2fff2
cb8ac60e-a341-4ec4-b58b-a912210fa206,2025-06-18T23:31:58+00:00,2025-06-18T23:31:58+00:00,STUD_AUCTION,COMPLETE,9fc29f28-8e4c-4ff8-a389-cf30a518a5dc,Sweet Neon,MALE,AFB42B,2,BUTERIN,3.0,0,4040.0,Tsukihana,8,c18e199d-613d-4526-8eb3-0887d8d21c7e
9597a2b9-195a-47bb-a95a-5d97d343235c,2025-06-18T23:17:25+00:00,2025-06-18T23:17:25+00:00,STUD_AUCTION,COMPLETE,417b41db-34cf-459c-99f0-aa44f0c1a74d,Appreciative Neptune,MALE,FFF176,1,BUTERIN,3.5,0,11360.0,Seriously,4,a7a98add-cc67-43ef-8a9c-981a5b516e6e
b2e20b60-ee70-4a03-80b8-cdc365d0af98,2025-06-18T23:09:35+00:00,2025-06-18T23:09:35+00:00,STUD_AUCTION,COMPLETE,f31c1fdc-5b20-4ac1-9130-e4667b2c6279,Funny Chuck,MALE,FFFDE7,3,BUTERIN,3.5,1,17500.0,Reference,9,1569314e-acfa-46dc-b2b2-88c9aef2fff2
40d39e14-a8fe-48ad-8c80-7df51b057c0a,2025-06-18T22:59:23+00:00,2025-06-18T22:59:23+00:00,STUD_AUCTION,COMPLETE,bc9d289f-9ff0-46ee-bb54-99486f635662,Reckless Interest,MALE,8E24AA,0,FINNEY,3.0,2,4920.0,Charge,6,767ed12d-773b-4c9b-99d5-8925c7eb0e7e
53e13f08-342e-4ac7-a91b-e7cf67b6fecf,2025-06-18T22:56:41+00:00,2025-06-18T22:56:41+00:00,STUD_AUCTION,COMPLETE,32fbc99e-0688-4e34-a10c-4cc44c0f6861,Bean Banana,MALE,F06292,3,FINNEY,3.5,0,15010.0,Mystic Pulse,10,1569314e-acfa-46dc-b2b2-88c9aef2fff2
9ed86ddb-b7e7-4067-b3dd-8336297da4c3,2025-06-18T22:33:52+00:00,2025-06-18T22:33:52+00:00,STUD_AUCTION,COMPLETE,61e15ed7-0b22-4cff-8f0d-b41aeeac7c6a,Its Like That,MALE,EF9A9A,2,NAKAMOTO,3.0,0,4040.0,Superfly,5,5a3aa1a4-3a4b-4ebc-9d60-1699e234b3c5
e563e383-0942-488f-976d-2db9b07bdf0b,2025-06-18T22:29:03+00:00,2025-06-18T22:29:03+00:00,STUD_AUCTION,COMPLETE,b223866a-70d2-4672-bc5b-a47cd7e7d2bc,Ketamine,MALE,512DA8,2,NAKAMOTO,4.0,1,105310.0,Admiral,8,0c85ddac-2b68-41af-96e3-14e915e316c8
1250280c-6f78-4c9d-830f-b8d494c80c85,2025-06-18T21:55:06+00:00,2025-06-18T21:55:06+00:00,STUD_AUCTION,COMPLETE,ece4ec99-ef90-4d0f-8843-439fea865fd5,Big Winner,MALE,9C27B0,2,FINNEY,3.0,0,4020.0,Gratify,4,328ba543-ed3d-47f6-8a5f-541387f38514
27de4ca0-e0d7-4f1a-a224-9a7e48fe96d2,2025-06-18T20:50:10+00:00,2025-06-18T20:50:10+00:00,STUD_AUCTION,COMPLETE,9cd6366c-a9ba-4e4d-8602-633bb6e00f90,God Save the Queen,MALE,81D4FA,3,SZABO,3.0,0,6140.0,Illuminating Eurydice,7,10d78708-750c-4e64-ab05-21477d943eae
13fc1b0c-9c15-4bcb-810e-3888ed88d5a7,2025-06-18T19:39:47+00:00,2025-06-18T19:39:47+00:00,STUD_AUCTION,COMPLETE,523b616a-bb8a-428a-bf60-3ab560cb2d86,Alluring Orquestra,MALE,C2185B,3,NAKAMOTO,3.0,1,2210.0,Delightful Dew,7,76c0adf7-467f-4f38-a3ab-0ba556e52fa6
8c312879-6cec-41b8-a27d-e8a83af59f0f,2025-06-18T19:18:50+00:00,2025-06-18T19:18:50+00:00,STUD_AUCTION,COMPLETE,fb5b0f73-bf8e-4834-8f66-8538837355c1,Outgoing Knit,MALE,E91E63,2,FINNEY,3.0,0,5010.0,Jetstream,8,36a908d1-b8ae-4d42-aa1a-65c791fb4495
ae1d7d6c-dc36-4b2e-979f-c42d25945476,2025-06-18T19:18:32+00:00,2025-06-18T19:18:32+00:00,STUD_AUCTION,COMPLETE,2b23fdce-62f2-494c-98f8-dc24291c3b18,Patient Pendentive,MALE,E53935,1,FINNEY,3.5,0,20280.0,Nurturing Pelican,25,36a908d1-b8ae-4d42-aa1a-65c791fb4495
7512fc27-2c48-4364-80d2-ea71235ffb9a,2025-06-18T19:18:20+00:00,2025-06-18T19:18:20+00:00,STUD_AUCTION,COMPLETE,1683da87-94a8-4ff3-97e7-de0aefcb7854,Wholesome Wolverine,MALE,EC407A,1,NAKAMOTO,3.0,0,6010.0,River Bandit,11,36a908d1-b8ae-4d42-aa1a-65c791fb4495
bb538baf-dfb1-4b1c-ba8b-318df62e0012,2025-06-18T19:18:08+00:00,2025-06-18T19:18:08+00:00,STUD_AUCTION,COMPLETE,0ae4ea23-5fde-4247-a4b7-9ea76b2881d2,Likeable Kiwi,MALE,039BE5,3,BUTERIN,3.0,0,4140.0,Puff Puff Pass,3,36a908d1-b8ae-4d42-aa1a-65c791fb4495
fb2dedd7-e2a0-4804-a058-5af1147c77fb,2025-06-18T19:17:30+00:00,2025-06-18T19:17:30+00:00,STUD_AUCTION,COMPLETE,044afa55-3a75-470c-b0f2-30b872696692,Fervent Pine,MALE,03A9F4,1,FINNEY,3.0,0,6720.0,Vesper,13,36a908d1-b8ae-4d42-aa1a-65c791fb4495
4ad170d1-d741-405e-929c-ea17f77dd8a3,2025-06-18T18:54:18+00:00,2025-06-18T18:54:18+00:00,STUD_AUCTION,COMPLETE,9fa0f86c-b597-42e7-a80b-01e0516d1093,Tolerant Libration,MALE,03A9F4,4,BUTERIN,3.5,0,19410.0,Charming Marbling,11,61f5cf67-262b-4018-a84e-a2ce8e3be1b3
390fe8d6-ba4b-4cc3-8ed2-905995ad09ea,2025-06-18T18:53:56+00:00,2025-06-18T18:53:56+00:00,STUD_AUCTION,COMPLETE,b81d4cb0-d7e5-4256-8bf7-6faf8129ef10,Rejoicing Bargeboard,MALE,7E57C2,1,BUTERIN,2.5,0,2610.0,Tempestuous,5,fdb058f3-b236-48d8-bb7d-43d3f81a7baf
8e781e83-e20f-4528-a3e6-fb0bbc47a96d,2025-06-18T18:50:12+00:00,2025-06-18T18:50:12+00:00,STUD_AUCTION,COMPLETE,f95d846a-ba7e-4dc7-92b4-36bb16d9c928,Toro IDA,MALE,FBC02D,3,NAKAMOTO,3.0,0,4120.0,Confident Nereus,8,61f5cf67-262b-4018-a84e-a2ce8e3be1b3
d2d1ac42-0581-4428-8435-13426acea6da,2025-06-18T18:41:55+00:00,2025-06-18T18:41:55+00:00,STUD_AUCTION,COMPLETE,99c21c5a-3eed-40d2-92b1-00fe6e2c0bdc,Pink And Black,MALE,9C27B0,3,FINNEY,3.0,0,1510.0,Evolve,8,51829321-cee8-4825-8229-6e4543380cd0
a410c28b-cab7-412d-9b49-54a422468f92,2025-06-18T18:40:14+00:00,2025-06-18T18:40:14+00:00,STUD_AUCTION,COMPLETE,516145a4-a51e-47ff-a257-a22bc24a7416,Polished Steel,MALE,7B1FA2,2,FINNEY,3.5,0,6630.0,Just Steel,10,e4983c52-0694-4278-9445-c7fe69c52715
2dd15b87-3be3-4442-a8d2-28ce96159f5d,2025-06-18T18:28:29+00:00,2025-06-18T18:28:29+00:00,STUD_AUCTION,COMPLETE,0237929d-40e2-458d-9b33-c89ad99a2c5e,KakÃ¡,MALE,FFFDE7,3,BUTERIN,3.0,0,4200.0,Perfect Timing,7,51829321-cee8-4825-8229-6e4543380cd0
dfe2ba84-28ae-4b70-ad4f-6bb64387eb84,2025-06-18T18:18:26+00:00,2025-06-18T18:18:26+00:00,STUD_AUCTION,COMPLETE,0d4f0d0e-f9d0-4be0-bdaf-39ee8a6a8217,Gas Man,MALE,7E57C2,2,FINNEY,3.5,0,12010.0,Duck Duck Goose,13,e4983c52-0694-4278-9445-c7fe69c52715
b8fc0264-1429-4180-ab74-a7623d0ac0a7,2025-06-18T18:15:57+00:00,2025-06-18T18:15:57+00:00,STUD_AUCTION,COMPLETE,c68c9fe8-00ee-4b30-9bf3-283aed75b82d,Benevolent Dragon ð,MALE,E53935,2,NAKAMOTO,3.0,0,2010.0,Charge,3,f067821d-77cb-4d52-9ef8-9ba5fea7257a
f9b50472-5edb-4174-b7c5-4713260a3a3b,2025-06-18T18:15:15+00:00,2025-06-18T18:15:15+00:00,STUD_AUCTION,COMPLETE,21e0a1b6-162c-4789-b3a6-3d72a9099665,Beloved Secretary,MALE,FDD835,0,BUTERIN,2.0,1,1940.0,First 2 star,3,b1de2719-cc80-457a-8ba3-369ddb73aca8
3017a730-c877-40c7-91ea-119c754b814d,2025-06-18T18:12:27+00:00,2025-06-18T18:12:27+00:00,STUD_AUCTION,COMPLETE,6b936b14-bc02-4a34-ac20-4b7bdc45daf9,DEEP DIM,MALE,00BCD4,1,SZABO,3.5,0,35620.0,Yummy Yttrium,21,a54dd850-e18d-4c11-9732-d8c0e4652605
8b62edce-39f1-4bc2-81aa-cea6a1220b42,2025-06-18T18:04:33+00:00,2025-06-18T18:04:33+00:00,STUD_AUCTION,COMPLETE,24d9f441-f49c-461b-b6d9-432bfd1d4c26,Sociable Dragon ðð²,MALE,80DEEA,1,BUTERIN,3.0,0,6600.0,Persist,46,f067821d-77cb-4d52-9ef8-9ba5fea7257a
61068a14-2b67-4c9f-aa59-b83d69b94968,2025-06-18T18:03:17+00:00,2025-06-18T18:03:17+00:00,STUD_AUCTION,COMPLETE,b247eba2-9974-4ac1-b0dc-dd8f2e28a118,Embarrassed Death,MALE,CDDC39,0,BUTERIN,2.0,0,1130.0,Wise Discovery,14,ab2c6895-9be2-4b7d-a559-9dba58c18e4e
a56f14c7-5cfe-4de3-80fe-eac12b2eaf5f,2025-06-18T18:00:13+00:00,2025-06-18T18:00:13+00:00,STUD_AUCTION,COMPLETE,75731b29-00a4-42de-99b5-ec91e0c9afa2,Equinox ð²,MALE,039BE5,3,SZABO,3.5,0,20770.0,Jackpot,8,f067821d-77cb-4d52-9ef8-9ba5fea7257a
acb6e069-ed90-4e95-96fe-c0dabb556988,2025-06-18T17:42:51+00:00,2025-06-18T17:42:51+00:00,STUD_AUCTION,COMPLETE,bf316cf7-ec72-4ad1-bfd9-593d5a3f91d7,Ferrari Red,MALE,C2185B,1,NAKAMOTO,3.0,3,5200.0,Kindhearted Kilnwork,8,1a3e6272-166e-4b0d-b70e-879f800733a4
c37df655-28be-4a54-84eb-b28415501b70,2025-06-18T17:22:49+00:00,2025-06-18T17:22:49+00:00,STUD_AUCTION,COMPLETE,857ea3fe-6003-4c49-8f1f-be407201f550,Asgard,MALE,4FC3F7,2,SZABO,4.0,1,98570.0,Alleluia,9,e10747c4-0569-4aac-b71b-0353b69729bf
bc1c76c6-ffb3-48ab-837b-580a85140200,2025-06-18T17:20:02+00:00,2025-06-18T17:20:02+00:00,STUD_AUCTION,COMPLETE,11902861-b141-4408-9b92-8db109140d59,Serene Faunus,MALE,E91E63,3,NAKAMOTO,3.0,0,2540.0,Amiable Romanticism,10,49b220f7-bdef-46fe-aa3f-66a3239e213e
3b59d3d2-b039-4420-bb5e-2d3b88dbfbb5,2025-06-18T17:10:42+00:00,2025-06-18T17:10:42+00:00,STUD_AUCTION,COMPLETE,f16c8b34-cd06-49b7-9236-a32c5ff9237b,On the Brink,MALE,E57373,1,SZABO,3.5,2,32000.0,Rollo,9,77c73bec-3021-4d68-90c1-0979acd41dcd
25ec729f-1089-493f-9133-d1052af2c2ae,2025-06-18T16:45:59+00:00,2025-06-18T16:45:59+00:00,STUD_AUCTION,COMPLETE,a99b091b-e93d-4d3f-93ef-9d9b6360f02d,Deep Tissue Message,MALE,D32F2F,1,SZABO,4.0,1,85160.0,Rusty Goat,17,b501b95c-c200-47ae-91f6-530321e9af31
57ecb1d7-f4e6-43f9-b8b6-89fcfb9f1f5a,2025-06-18T16:39:36+00:00,2025-06-18T16:39:36+00:00,STUD_AUCTION,COMPLETE,9a95282c-7fca-407e-b362-bae83c02a36e,Prosperous Riff,MALE,039BE5,4,NAKAMOTO,3.0,0,6790.0,Meow,19,70ef4f9a-686d-4a2f-b62b-09f6f248ec08
cf5f22ab-ba7d-42f1-86f7-5eb74078a9bd,2025-06-18T16:39:17+00:00,2025-06-18T16:39:17+00:00,STUD_AUCTION,COMPLETE,1babe352-56be-4161-8bdb-32b02ebc099c,Star Maker,MALE,03A9F4,2,SZABO,3.0,1,4330.0,Ten Piece Nugs,11,77a53f2f-95e4-42ef-bef3-43463bc07074
df27e321-2dad-4c35-8473-a2af4e3a30b2,2025-06-18T16:32:58+00:00,2025-06-18T16:32:58+00:00,STUD_AUCTION,COMPLETE,8ba0a3fd-4cb7-426e-a9c5-c48a8ef6893d,We Are So Back,MALE,039BE5,2,SZABO,3.5,0,10700.0,Quoth The Raven,1,6df05982-8638-495b-9b29-8777e597a45c
5030fde6-5bd2-4df2-b2ea-f480e57c8179,2025-06-18T16:25:31+00:00,2025-06-18T16:25:31+00:00,STUD_AUCTION,COMPLETE,2e760c71-4a6b-46a9-89f6-1d984d7679ac,Virtuous Wallaby,MALE,673AB7,3,FINNEY,3.0,1,2630.0,Still Bean,6,9129b61e-1594-4940-a496-86636eb7caf4
cad904b5-0eec-40ae-ad17-d663ae4c8ca6,2025-06-18T16:19:20+00:00,2025-06-18T16:19:20+00:00,STUD_AUCTION,COMPLETE,e2e2d02a-585a-4758-9039-63465fb2b009,Poppa,MALE,18FFFF,1,SZABO,3.0,0,3310.0,Tower of Terror,12,69888ecd-b0b8-4de2-84e3-c1c0996e401d
72c86f5d-c32d-4b83-a138-13d3931cf394,2025-06-18T16:18:59+00:00,2025-06-18T16:18:59+00:00,STUD_AUCTION,COMPLETE,857bc01d-403e-4ff8-a74e-e98529321345,Real Man,MALE,512DA8,2,SZABO,3.0,0,2850.0,Clever Sector,10,69888ecd-b0b8-4de2-84e3-c1c0996e401d
141e7494-ac33-452d-ab53-2cd4ffa04c25,2025-06-18T16:11:29+00:00,2025-06-18T16:11:29+00:00,STUD_AUCTION,COMPLETE,09aee352-e496-4aeb-bcd4-dfd8960a9685,Diligent Perihelion,MALE,F44336,2,NAKAMOTO,3.0,0,8540.0,Enormous,17,6dc0657a-e2dc-4254-9520-af83167f87f2
660147c3-bb18-4702-9651-372596ca6af3,2025-06-18T16:01:00+00:00,2025-06-18T16:01:00+00:00,STUD_AUCTION,COMPLETE,b16980b5-8f61-4b11-bf7e-f46e79c47974,Teenjus,MALE,EF5350,1,NAKAMOTO,3.0,0,5020.0,Gumby,13,f9c23b2f-2383-451e-8a73-d3aa4c54a756
8064dbcf-0d0c-41e7-a4fc-c3fa38cc1e8a,2025-06-18T15:58:28+00:00,2025-06-18T15:58:28+00:00,STUD_AUCTION,COMPLETE,f91451cf-c860-4308-a703-178ff29e1db8,Hellboy,MALE,29B6F6,1,SZABO,3.0,0,2500.0,Reference,4,f9c23b2f-2383-451e-8a73-d3aa4c54a756
6db019bd-b3c5-4d41-afcb-a04bba8a3a41,2025-06-18T15:57:52+00:00,2025-06-18T15:57:52+00:00,STUD_AUCTION,COMPLETE,7a7391ce-b0f1-4702-8433-0b3eb2b6b27d,Daytona Flash,MALE,9575CD,1,FINNEY,3.0,3,1910.0,Monsoon,5,f9c23b2f-2383-451e-8a73-d3aa4c54a756
17c7d1b5-d1c0-49eb-81b9-90cb4e5d6e2c,2025-06-18T15:49:36+00:00,2025-06-18T15:49:36+00:00,STUD_AUCTION,COMPLETE,e7d0c787-f963-4db5-95cf-fe298ba8ec16,Frivolous Mortgage,MALE,FFFDE7,0,BUTERIN,3.5,0,25010.0,Radiant Repository,10,6df05982-8638-495b-9b29-8777e597a45c
