listing_id,end_time,settle_time,listing_type,listing_state,horse_id,horse_name,horse_gender,hex_color,generation,bloodline,complete_rating,breeding_slots,winning_bid_amount,winning_bidder,total_bids,user_id
3fd56bc2-471b-4b5c-80a9-86e5e5d91010,2025-06-21T23:59:42+00:00,2025-06-21T23:59:42+00:00,STUD_AUCTION,COMPLETE,b8acb88d-4eb1-4044-b337-ddf9e4b6ec96,Broke My Heart,MALE,F9A825,1,BUTERIN,3.5,0,66000.0,Cheap not Free,4,b41e0746-a41c-4588-80d9-df7b9d705317
d53f6935-347b-45c4-ae99-170c32938bfd,2025-06-21T23:55:27+00:00,2025-06-21T23:55:27+00:00,STUD_AUCTION,COMPLETE,52f625d8-fd4c-4c29-9253-f55cbf70dd76,Rejoicing Apogee,MALE,EF5350,1,NAKAMOTO,3.0,0,8120.0,Reference,33,191a93d4-e3b2-4ff6-b236-823826ec4880
4ac28869-1ccc-4432-bb8c-3e4caff54465,2025-06-21T23:55:18+00:00,2025-06-21T23:55:18+00:00,STUD_AUCTION,COMPLETE,eaf8e4d1-9713-4f5b-91f1-b57b7f06485c,Inferior Act,MALE,7B1FA2,0,FINNEY,3.5,0,50000.0,Rick Owens,15,191a93d4-e3b2-4ff6-b236-823826ec4880
8e7b4806-97f0-4e14-af38-2bf70b21622c,2025-06-21T23:49:58+00:00,2025-06-21T23:49:58+00:00,STUD_AUCTION,COMPLETE,e1e2fcc9-1e78-49fa-bd04-b6c135fa2573,Yellow Donkey,MALE,DCE775,3,FINNEY,3.5,0,56200.0,RNG Goat,7,191a93d4-e3b2-4ff6-b236-823826ec4880
f87843d3-d12e-4c34-875b-c028844669a8,2025-06-21T23:46:49+00:00,2025-06-21T23:46:49+00:00,STUD_AUCTION,COMPLETE,da5e1e02-0454-4ad5-b366-995c0d8140ca,Tenacious Cloisonne,MALE,F06292,2,FINNEY,3.5,0,56100.0,Ferrari Girl,6,191a93d4-e3b2-4ff6-b236-823826ec4880
ab481c64-193a-4acb-bbab-69585ae81d8c,2025-06-21T23:46:34+00:00,2025-06-21T23:46:34+00:00,STUD_AUCTION,COMPLETE,73634a53-dde1-4bda-b8a4-5840a8876f39,Szabey,MALE,039BE5,2,SZABO,4.0,0,57000.0,Speed Queen,27,191a93d4-e3b2-4ff6-b236-823826ec4880
adcaceea-364e-463f-882c-61f09ecd53be,2025-06-21T23:42:40+00:00,2025-06-21T23:42:40+00:00,STUD_AUCTION,COMPLETE,a195f11b-a4a4-4683-afc2-7ca8f3e7169c,Magmar,MALE,D50000,2,SZABO,3.0,1,2850.0,Loving Origami,12,f66b08b0-95be-4aa0-a599-06b4d551ca31
01bc7363-3ad5-4392-8c9f-242afaac4eaf,2025-06-21T23:42:02+00:00,2025-06-21T23:42:02+00:00,STUD_AUCTION,COMPLETE,a9401a1d-e93b-400a-a7f8-adb6e21ce085,Mohawk Mark,MALE,03A9F4,1,SZABO,4.0,0,40010.0,Keflex,20,f66b08b0-95be-4aa0-a599-06b4d551ca31
6715ae41-ba34-438a-9c6d-87bbc8c61bf8,2025-06-21T23:40:41+00:00,2025-06-21T23:40:41+00:00,STUD_AUCTION,COMPLETE,f69a4cb4-6877-4213-8c52-e628624f1731,Olive Oil,MALE,C0CA33,1,BUTERIN,3.0,0,1620.0,Swifty,6,8d74207b-97c0-401e-b87c-ec0104d61b34
9e84ea61-c203-4067-b663-e81a14fbb0a6,2025-06-21T23:40:28+00:00,2025-06-21T23:40:28+00:00,STUD_AUCTION,COMPLETE,47eff00f-52a7-4e00-91da-ad9fd8a40454,Productive Vinegar,MALE,CDDC39,2,BUTERIN,2.5,1,1400.0,Lilly White,3,8d74207b-97c0-401e-b87c-ec0104d61b34
