listing_id,end_time,settle_time,listing_type,listing_state,horse_id,horse_name,horse_gender,hex_color,generation,bloodline,complete_rating,breeding_slots,winning_bid_amount,winning_bidder,total_bids,user_id
66926499-fa16-4e7a-b54b-07bc40505f94,2025-06-29T21:50:33+00:00,2025-06-29T21:50:33+00:00,STUD_AUCTION,ACTIVE,a99b091b-e93d-4d3f-93ef-9d9b6360f02d,Deep Tissue Message,MALE,D32F2F,1,SZABO,4.0,0,0.0,,0,b501b95c-c200-47ae-91f6-530321e9af31
841e21a4-bddb-430d-badd-134f544245af,2025-06-29T21:49:12+00:00,2025-06-29T21:49:12+00:00,STUD_AUCTION,ACTIVE,1cf7c288-dd07-465c-b35b-2ebf857b9a4c,All Embracing,MALE,039BE5,3,NAKAMOTO,3.5,1,0.0,,0,b501b95c-c200-47ae-91f6-530321e9af31
3027c646-85dd-4e70-adf3-8b1d235d322b,2025-06-29T21:43:21+00:00,2025-06-29T21:43:21+00:00,STUD_AUCTION,ACTIVE,87e97198-3f95-468c-bcae-78fe0b0dae88,COLT ME DOWN,MALE,CE93D8,4,NAKAMOTO,3.0,0,0.0,,0,40a9ba26-c23a-4b4c-bebe-2d23e2517ae5
9c3dea21-553a-49a1-a1b8-4c7e73f133c5,2025-06-29T21:31:18+00:00,2025-06-29T21:31:18+00:00,STUD_AUCTION,ACTIVE,2c5d5b5f-dd98-4d2a-b9c1-4fa73da59530,Hershey,MALE,7E57C2,2,SZABO,3.5,2,0.0,,0,ceeacf37-697f-4861-b1d0-693106255560
94e2dd5f-ac1e-4a84-a025-ce1d47484b16,2025-06-29T21:30:23+00:00,2025-06-29T21:30:23+00:00,STUD_AUCTION,ACTIVE,df550a61-16ed-490a-9920-c9dda5e20a7e,Schnitzel Von Krumm,MALE,FFF9C4,2,FINNEY,4.0,0,0.0,,0,4ecb659d-7b36-4f62-ba99-79e37facd8dd
03616f4b-8f37-414e-b692-4fb4ca3676fe,2025-06-29T21:13:39+00:00,2025-06-29T21:13:39+00:00,STUD_AUCTION,ACTIVE,ce8a320d-c793-45b0-8ce5-b6219c309a9b,Friendly Polar,MALE,7B1FA2,2,SZABO,3.0,2,100.0,BoJack Finder,1,d7aed759-8115-43dd-af1b-bf8b0dc6e010
a7ed8f38-58e6-4a92-92a7-6b0009bf2ce1,2025-06-29T21:13:36+00:00,2025-06-29T21:13:36+00:00,STUD_AUCTION,ACTIVE,7e9610c0-8d4b-4873-aff3-3822398398b9,Julius Caesar,MALE,FFFDE7,4,BUTERIN,3.5,0,0.0,,0,f26408dd-ca17-4950-b264-d491881fcf29
02c21290-74e6-4e4b-92ca-9752a0999fac,2025-06-29T21:13:11+00:00,2025-06-29T21:13:11+00:00,STUD_AUCTION,ACTIVE,a21eacb3-e3de-4c4f-ba1b-1b302be9b641,Silent Havoc,MALE,5E35B1,1,BUTERIN,3.0,2,0.0,,0,d7aed759-8115-43dd-af1b-bf8b0dc6e010
8cad9355-0629-469f-bbfe-cceb344aa64c,2025-06-29T21:06:21+00:00,2025-06-29T21:06:21+00:00,STUD_AUCTION,ACTIVE,726a2590-6778-4d42-9a8b-aa8b9574e53f,Dont Bet The House,MALE,7C4DFF,0,FINNEY,3.0,3,0.0,,0,201b0433-31b8-4192-9ed8-45332d6aef71
9f381198-2638-43ba-955a-a849371c3977,2025-06-29T21:02:59+00:00,2025-06-29T21:02:59+00:00,STUD_AUCTION,ACTIVE,d555f1cc-1950-4ed1-8e63-582b498a4058,Yawning Speed,MALE,4FC3F7,0,SZABO,3.5,2,0.0,,0,4982b799-86ed-4f17-8917-a5c9585f9c25
