listing_id,end_time,settle_time,listing_type,listing_state,horse_id,horse_name,horse_gender,hex_color,generation,bloodline,complete_rating,breeding_slots,winning_bid_amount,winning_bidder,total_bids,user_id
ccaa00da-7ac8-4288-8639-e00babf37a54,2025-06-19T23:58:44+00:00,2025-06-19T23:58:44+00:00,STUD_AUCTION,COMPLETE,ec5cb15e-1714-4c67-84eb-be4876130edd,Rime Warden,MALE,03A9F4,2,SZABO,3.5,0,12820.0,Sweet Water,7,87d925ab-fbc0-4d2c-ab8a-a89444585ac6
d276b63d-989d-4dcb-9844-f9f564ffd1a4,2025-06-19T23:58:36+00:00,2025-06-19T23:58:36+00:00,STUD_AUCTION,COMPLETE,a1d43ec6-5430-43c6-bf99-345d9ca776ea,Pain Trade,MALE,FDD835,0,BUTERIN,2.5,4,1870.0,La Cara,15,ff6bf47e-6e81-4373-9be2-81bda04615a5
0181f982-2a69-4ce9-91ba-ed23845f6941,2025-06-19T23:57:24+00:00,2025-06-19T23:57:24+00:00,STUD_AUCTION,COMPLETE,6d6f46d8-5ae3-4be1-8b08-e48044714623,Standin On Bidness,MALE,7E57C2,0,FINNEY,3.0,0,3840.0,Kraken ð Dragon ð,12,ff6bf47e-6e81-4373-9be2-81bda04615a5
4cc2edf8-84da-42cb-a822-52a1e43a79c3,2025-06-19T23:56:00+00:00,2025-06-19T23:56:00+00:00,STUD_AUCTION,COMPLETE,62823579-c418-4531-a6ed-bc0db43708dc,AVGO,MALE,AFB42B,0,BUTERIN,3.0,1,1030.0,Robust Discussion,7,ff6bf47e-6e81-4373-9be2-81bda04615a5
fa5444f1-6c28-43b2-a256-35d92f5f39a8,2025-06-19T23:52:25+00:00,2025-06-19T23:52:25+00:00,STUD_AUCTION,COMPLETE,4188b222-baf9-46f1-96ce-29b07fe95071,Faithful Kingdom,MALE,7B1FA2,2,NAKAMOTO,4.0,0,40000.0,Meek Video,2,62594325-4a6c-41e5-bcf7-071fd15aba7e
6d877dd9-59a5-4f3d-a68f-9843924165e2,2025-06-19T23:48:34+00:00,2025-06-19T23:48:34+00:00,STUD_AUCTION,COMPLETE,9e271367-1993-465b-b7cd-0cce834f4c1c,Fire Storm,MALE,D32F2F,2,FINNEY,3.5,0,25010.0,Crystal Aura,17,87d925ab-fbc0-4d2c-ab8a-a89444585ac6
d78d327d-b868-4402-9d3e-42e9188d4af7,2025-06-19T23:31:49+00:00,2025-06-19T23:31:49+00:00,STUD_AUCTION,COMPLETE,a66913de-f42d-442e-bbdd-39c899b21700,Azur Magnifique,MALE,00BCD4,1,SZABO,3.5,0,60370.0,Sorpresa Voluta OrHo,11,47e982fa-4416-42ee-8174-0491017b2426
d2ec73ef-cbaa-4895-b5cf-42dc9bcd0ff4,2025-06-19T23:25:11+00:00,2025-06-19T23:25:11+00:00,STUD_AUCTION,COMPLETE,c9cbfaa4-fbe5-462d-92dd-9f266cd580cd,Free Falling,MALE,EF5350,4,NAKAMOTO,3.5,0,12010.0,Inviting Flour,10,582b401b-abb1-4dce-88f6-7e8cbde5fbd0
81446ea6-b603-41f7-bac8-c72203f44a72,2025-06-19T23:24:54+00:00,2025-06-19T23:24:54+00:00,STUD_AUCTION,COMPLETE,e0a89692-bd42-4cd0-a180-2111ee46d175,Criminal Minds,MALE,4FC3F7,3,SZABO,3.5,1,17010.0,Dwarf Star,9,582b401b-abb1-4dce-88f6-7e8cbde5fbd0
dfbd740a-8da5-4bb8-9e83-380e0ccb3a97,2025-06-19T23:24:39+00:00,2025-06-19T23:24:39+00:00,STUD_AUCTION,COMPLETE,b2ecf881-3063-4ffa-81a5-60daf86a1b03,Sea Snake,MALE,FFF9C4,3,NAKAMOTO,3.0,0,7010.0,Ta Wee Dragon ð,16,582b401b-abb1-4dce-88f6-7e8cbde5fbd0
