listing_id,end_time,settle_time,listing_type,listing_state,horse_id,horse_name,horse_gender,hex_color,generation,bloodline,complete_rating,breeding_slots,winning_bid_amount,winning_bidder,total_bids,user_id
8a064b4c-a498-42ed-8f04-fb277cba3fd4,2025-06-22T11:40:02+00:00,2025-06-22T11:40:02+00:00,STUD_AUCTION,COMPLETE,8d5f6b43-57d8-48f3-9e98-763b16e8cd97,Sensitive Vocalise,MALE,5E35B1,3,FINNEY,3.0,0,4440.0,London Superdry,13,70ef4f9a-686d-4a2f-b62b-09f6f248ec08
eb630cac-1d87-4c3a-852f-291ab2c7d997,2025-06-22T11:01:16+00:00,2025-06-22T11:01:16+00:00,STUD_AUCTION,COMPLETE,5e30f868-6800-46e4-9ac6-51638c3b3bda,Sunny Dog,MALE,0097A7,4,FINNEY,3.5,0,12000.0,Sparkling Pan,11,61f5cf67-262b-4018-a84e-a2ce8e3be1b3
daec2041-1293-44cb-bd4c-0c548b18d875,2025-06-22T10:56:27+00:00,2025-06-22T10:56:27+00:00,STUD_AUCTION,COMPLETE,9a06ef63-f485-4a87-bbb8-bfaa767effcf,Kelly Slater,MALE,E6EE9C,3,FINNEY,3.5,0,27000.0,Spinosaurus,30,0368a6e0-a23c-4527-bd1c-38c79d51fcb4
c8c05e10-316e-44bb-b2b5-923cb4ad25fe,2025-06-22T10:51:17+00:00,2025-06-22T10:51:17+00:00,STUD_AUCTION,COMPLETE,40e9ff05-b454-45ce-ade2-938981c729a2,Cage antibiotics,MALE,7B1FA2,2,FINNEY,2.5,0,1560.0,Uplifting Fennel,10,a376f4bb-1748-498f-af0d-cf26f4fc008a
4ae70cba-c98b-458c-9fdf-29ff4452cc11,2025-06-22T10:07:23+00:00,2025-06-22T10:07:23+00:00,STUD_AUCTION,COMPLETE,45dfa84c-ccc7-4c02-8249-0088a692266b,Party Panther,MALE,8E24AA,0,FINNEY,3.0,0,6980.0,Neigh Neigh,12,784ccb83-d97c-4f44-93b0-68f37cd50154
04bedf28-2ba0-4163-85ce-9a3c65e7295d,2025-06-22T09:51:01+00:00,2025-06-22T09:51:01+00:00,STUD_AUCTION,COMPLETE,ef6b1b9d-b97f-4c44-9992-ffe2d2e44361,Pale Rider,MALE,FFF9C4,3,FINNEY,3.0,0,4700.0,Amusing Moonstone,4,d32784b5-9a76-414b-95df-332416dda901
dd602c62-7484-48c5-945f-877fa111a77d,2025-06-22T09:42:46+00:00,2025-06-22T09:42:46+00:00,STUD_AUCTION,COMPLETE,66da80f6-14c8-4a7b-a20b-ebd40979316a,Acacia Blue,MALE,039BE5,3,NAKAMOTO,4.0,0,51230.0,Comforting,7,03f99bcb-ec62-4f42-9caa-c6f3977f8935
d96d2e24-d71c-4764-bff0-1c60c380bd9e,2025-06-22T09:35:52+00:00,2025-06-22T09:35:52+00:00,STUD_AUCTION,COMPLETE,462a5306-6108-4d0c-a94e-d49ec8bb9312,Patrick Star,MALE,F48FB1,3,FINNEY,3.5,0,41010.0,Lighthearted Solfege,27,6e4c4491-dba3-4a7d-848d-b175a52c1091
128fbc03-b8a1-4c64-9e34-0258a4c5ed96,2025-06-22T09:33:30+00:00,2025-06-22T09:33:30+00:00,STUD_AUCTION,COMPLETE,ad8f69f8-6549-4ef7-a30f-74b0503e467e,Ayahuasca,MALE,00ACC1,2,SZABO,3.5,1,11510.0,Dublin Kick,10,6e4c4491-dba3-4a7d-848d-b175a52c1091
c30f4cc2-56d7-4096-8167-70161e07af04,2025-06-22T08:57:11+00:00,2025-06-22T08:57:11+00:00,STUD_AUCTION,COMPLETE,1f25267b-5022-4db6-84fd-7b17cee9c6d8,Spire,MALE,0097A7,3,SZABO,3.0,0,10000.0,Donkey Teeth,1,76e5651b-1a30-448d-8316-73acb5c902cd
b4c6a893-fc3f-47ed-8616-816772a3da00,2025-06-22T08:39:51+00:00,2025-06-22T08:39:51+00:00,STUD_AUCTION,COMPLETE,f6c1e975-39ce-4d7b-bbdf-103d9b04ac07,Cantona,MALE,81D4FA,1,SZABO,4.0,0,97340.0,Manchester United,19,36a908d1-b8ae-4d42-aa1a-65c791fb4495
